customerID,tenure,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesCount,IsNewCustomer,HasFiber,IsMonthToMonth,IsLongTermContract,IsElectronicCheck,AutoPayment,SeniorWithNoDependents,TechSupportOrSecurity,StreamingBundle,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureBand_13-24,TenureBand_25-48,TenureBand_49+,TenureBand_7-12
8201-AAXCB,-0.30015585439803716,-0.1466267459335843,-0.3860722470796301,No,0,-0.176010571085054,0,0,1,0,1,0,0,0,1,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7696-CFTAT,0.18848851024232702,-1.4943441130683104,-0.6854369165051936,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
1845-CSBRZ,-0.4223169455581282,0.684271754149477,-0.14035542055753525,No,0,-0.176010571085054,0,1,1,0,0,1,0,0,1,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2123-VSCOT,1.0843365120829946,0.2438955491054544,0.8449163324372914,No,0,0.7939756982044881,0,0,0,1,0,1,0,1,1,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
6651-AZVTJ,0.6771328748826912,1.1645310871974868,1.1438618780901713,Yes,1,0.7939756982044881,0,1,1,0,1,0,0,0,1,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
4566-GOLUK,0.5956921474426305,1.4154624342225712,1.2526134675285345,Yes,1,1.278968832849259,0,1,1,0,0,1,0,1,1,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2484-DGXPZ,-0.055833672077855064,-1.502653098069141,-0.7150623494901269,Yes,1,-1.145996840374596,0,0,1,0,0,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
2018-QKYGT,-1.2774445836787656,0.5413572121351905,-0.9700219581571862,No,0,-0.661003705729825,1,1,1,0,1,0,0,0,1,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2792-VPPET,-1.1960038562387048,-1.4710789550659844,-0.971830808123504,No,0,-1.145996840374596,1,0,1,0,1,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
7409-JURKQ,0.8400143297628127,1.5633623672373562,1.55738262770712,No,0,1.7639619674940301,0,1,0,1,0,1,0,1,1,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
3247-MHJKM,-1.2774445836787656,-1.481049737066981,-0.9968679387548512,No,0,-1.145996840374596,1,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1964-SVLEA,-0.5037576729981889,-1.4976677070686424,-0.8222918578592717,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
4587-NUKOX,-1.1960038562387048,0.47654712912871167,-0.8970282442724917,Yes,1,-0.176010571085054,1,1,1,0,1,0,0,1,0,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
7297-DVYGA,0.758573602322752,-1.4926823160681442,-0.5659425229985782,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
2239-CGBUZ,0.758573602322752,-0.14164135493308597,0.3818066227681233,No,0,0.30898256355971704,0,0,0,1,0,1,0,1,0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0854-UYHZD,-0.7888002190384014,-1.502653098069141,-0.8887340054025477,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
7243-LCGGZ,-1.2774445836787656,-1.4577845790646555,-0.9965591107118213,No,0,-1.145996840374596,1,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
8267-KFGYD,-1.2774445836787656,-1.4527991880641573,-0.9964929332740292,No,0,-1.145996840374596,1,0,1,0,0,0,0,0,0,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
4890-VMUAV,1.247217966963116,0.22395398510346112,1.0132055567426206,No,0,1.278968832849259,0,0,0,1,1,0,0,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
9261-WDCAF,-1.1960038562387048,-0.33607160395252245,-0.9223521438009382,No,0,-0.661003705729825,1,0,1,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3764-MNMOI,0.5549717837226001,-1.5142856770703037,-0.6051195661715058,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
7442-YGZFK,-1.2774445836787656,-0.4972659129686364,-0.9838089243638752,No,0,-0.661003705729825,1,0,1,0,0,1,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0420-BWTPW,-0.9924020376385531,-1.304899255049372,-0.9108372696251116,Yes,1,-1.630989975019367,0,0,1,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8229-BUJHX,1.5729808767233588,-1.4710789550659844,-0.34358633201709715,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
7449-HVPIV,0.9214550572028734,0.8521132511662559,1.243878045739976,No,0,0.30898256355971704,0,1,1,0,0,1,0,0,1,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
5504-WSIUR,1.5322605130033284,0.8471278601657574,1.8115922254125354,No,0,0.7939756982044881,0,1,0,1,0,1,0,1,0,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
8183-ONMXC,-1.2367242199587352,0.531386430134194,-0.9354332173378449,Yes,1,-0.661003705729825,1,1,1,0,1,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
8466-PZBLH,1.4100994218432374,1.3240635992134344,2.0320954481358373,No,0,1.278968832849259,0,1,0,1,0,1,0,1,1,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
9614-RMGHA,1.3286586944031769,0.9003053641710731,1.615221708337422,Yes,1,0.30898256355971704,0,1,1,0,0,1,0,0,1,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
8735-IJJEG,-0.748079855318371,-0.48397153696730727,-0.7106946385958479,No,0,-0.661003705729825,0,0,1,0,0,1,0,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0564-MUUQK,-0.5037576729981889,1.0216165451832002,-0.16038512506261304,No,0,0.7939756982044881,0,1,1,0,0,1,0,1,1,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5054-IEXZT,-1.2774445836787656,0.35191235411625243,-0.9725367007932865,Yes,1,-0.661003705729825,1,1,1,0,1,0,0,0,0,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5834-ASPWA,-1.2774445836787656,0.35523594811658493,-0.972492582501425,Yes,1,-0.661003705729825,1,1,1,0,1,0,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0701-RFGFI,0.6771328748826912,1.0182929511828682,1.0298160936284393,No,0,0.30898256355971704,0,1,1,0,0,1,0,0,1,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0019-EFAEP,1.6137012404433893,1.2143849972024705,2.197759634075413,No,0,1.278968832849259,0,1,0,1,0,1,0,1,1,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
5619-PTMIK,0.5549717837226001,-0.3875873109576722,0.07944190949598443,No,0,-0.176010571085054,0,0,1,0,1,0,0,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3737-XBQDD,-0.3408762181180675,0.6676537841478158,-0.10188427005438998,No,0,0.30898256355971704,0,1,1,0,0,1,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5882-CMAZQ,-1.1145631287986442,-1.0140847800203006,-0.9336243673715271,No,0,-0.661003705729825,1,0,1,0,1,0,0,1,0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5846-QFDFI,0.025607055362205634,0.7922885591602751,0.26866526328955015,No,0,0.7939756982044881,0,1,1,0,0,1,0,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
4445-KWOKW,0.3920903288424788,-0.15327393393424887,0.06258872200492761,No,0,0.30898256355971704,0,0,0,1,0,1,0,1,0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
3511-APPBJ,-0.38159658183809786,1.1695164781979852,0.0057423029415073525,No,0,0.7939756982044881,0,1,0,1,0,1,0,1,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False
7967-HYCDE,-0.9924020376385531,0.19736523310080326,-0.7616292065498399,No,0,-1.145996840374596,0,1,1,0,0,1,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2430-RRYUW,1.369379058123207,-0.3310862129520241,0.5232278073298569,No,0,-0.176010571085054,0,0,0,1,0,0,0,1,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3948-XHGNA,-0.3408762181180675,-0.5055748979694671,-0.47177202902040927,Yes,1,-0.661003705729825,0,0,1,0,0,1,0,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3723-BFBGR,-0.3408762181180675,-0.3310862129520241,-0.4360803309045327,No,0,-0.176010571085054,0,0,1,0,0,1,1,0,0,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0565-IYCGT,1.4915401492832983,0.4599291591270504,1.3573944106993712,Yes,1,1.7639619674940301,0,0,0,1,0,1,0,1,1,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False
5447-WZAFP,0.8400143297628127,1.1811490571991479,1.2887242894170945,No,0,0.7939756982044881,0,1,0,1,0,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False
5110-CHOPY,1.125056875803025,-0.3709693409560109,0.42235133298875455,No,0,0.30898256355971704,0,0,0,1,1,0,0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
5445-UTODQ,-1.0331224013585834,0.5430190091353566,-0.7513717036920632,Yes,1,-0.661003705729825,0,1,1,0,1,0,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
4425-OWHWB,-0.5037576729981889,-1.5093002860698053,-0.8144167427620109,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
7892-QVYKW,-0.38159658183809786,0.6925807391503077,-0.18147366857236458,No,0,-0.176010571085054,0,1,1,0,1,0,0,0,1,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
9675-ICXCT,1.6137012404433893,0.53304822713436,1.5215585747156593,No,0,1.278968832849259,0,0,0,1,1,0,0,1,1,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False
1024-VRZHF,-0.8702409464784621,0.3386179781149237,-0.6414950978112341,Yes,1,-0.661003705729825,0,1,1,0,1,0,0,0,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
4703-MQYKT,-0.46303730927815856,-1.5009913010689746,-0.83354202228393,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
9497-QCMMS,-1.2774445836787656,0.9568064621767214,-0.9645071716745106,Yes,1,0.30898256355971704,1,1,1,0,1,0,1,0,1,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
5692-ICXLW,-0.055833672077855064,0.8620840331672525,0.24945174718390842,No,0,0.30898256355971704,0,1,1,0,1,0,1,0,1,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0602-DDUML,1.002895784642934,0.1657910900976468,0.7123629245397001,No,0,0.7939756982044881,0,0,0,1,0,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2208-MPXIO,0.5142514200025698,-1.4876969250676457,-0.6147152946513613,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False
1960-UYCNN,-0.9109613101984924,1.0133075601823696,-0.5550894232006726,No,0,0.7939756982044881,0,1,1,0,1,0,0,0,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0348-SDKOL,1.0436161483629645,1.2409737492051283,1.5907581155002728,Yes,1,1.278968832849259,0,1,1,0,0,1,0,1,1,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
3190-FZATL,-0.748079855318371,-1.4893587220678117,-0.887366338354844,No,0,-1.145996840374596,0,0,1,0,0,0,0,0,0,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
7336-RLLRH,-0.21871512695797646,0.534710024134526,-0.03325826706397468,No,0,1.278968832849259,0,0,0,1,0,0,0,1,1,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
4373-MAVJG,-0.748079855318371,0.8687312211679171,-0.4503305391757665,Yes,1,0.30898256355971704,0,1,1,0,0,1,0,0,1,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
8901-HJXTF,-0.8295205827584317,-1.181926277037079,-0.8694101935672524,Yes,1,-1.145996840374596,0,0,1,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7710-JSYOA,1.4915401492832983,0.9484974771758907,1.8169305387277654,No,0,0.7939756982044881,0,1,0,1,0,1,0,1,1,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False
5419-KLXBN,-0.30015585439803716,0.8105683261621028,-0.009699099209984387,Yes,1,0.30898256355971704,0,1,1,0,0,1,0,0,1,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3424-NMNBO,1.0436161483629645,1.465316344227555,1.7680474713453287,Yes,1,1.7639619674940301,0,1,0,1,1,0,1,1,1,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
9885-MFVSU,0.10704778280226633,-0.6119299059800988,-0.2725117638283738,No,0,-0.176010571085054,0,0,0,1,0,1,0,1,1,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False
4514-GFCFI,-0.6666391278783103,0.6643301901474837,-0.41011671614409584,Yes,1,-0.176010571085054,0,1,1,0,1,0,1,0,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
0607-MVMGC,0.5142514200025698,0.464914550127549,0.5827654421968229,No,0,1.278968832849259,0,0,0,1,0,1,0,0,1,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
3365-SAIGS,-0.62591876415828,0.6244470621434968,-0.4193815574349909,No,0,-0.176010571085054,0,1,1,0,1,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
9828-AOQLM,-1.2774445836787656,-0.6335332669822583,-0.985617774330193,Yes,1,-1.145996840374596,1,0,1,0,1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8022-BECSI,-0.4223169455581282,-1.5009913010689746,-0.819380050596419,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False
8000-REIQB,-1.2774445836787656,0.1724382780983114,-0.9749190885538024,Yes,1,-1.145996840374596,1,1,1,0,1,0,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
9993-LHIEB,1.4100994218432374,0.10264280409133394,1.0358602996134518,No,0,0.7939756982044881,0,0,0,1,0,0,0,1,1,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0266-CLZKZ,1.4100994218432374,1.3589613362169235,1.958042895246469,No,0,1.278968832849259,0,1,0,1,0,1,0,1,1,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
7615-ESMYF,-1.2367242199587352,-0.6700928009859131,-0.9629409723134308,Yes,1,-0.661003705729825,1,0,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
3858-VOBET,-0.38159658183809786,0.3386179781149237,-0.25115851056745375,Yes,1,-0.661003705729825,0,1,1,0,1,0,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
7020-OZKXZ,-0.9516816739185228,0.356897745116751,-0.7245698413862597,No,0,-0.661003705729825,0,1,1,0,0,1,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3977-QCRSL,-1.1145631287986442,-1.4827115340671475,-0.9537423084603279,No,0,-1.145996840374596,1,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0017-DINOC,0.880734693482843,-0.6501512369839195,0.07977279668494497,No,0,-0.176010571085054,0,0,0,1,0,1,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1447-PJGGA,1.002895784642934,1.0133075601823696,1.4051304024934113,Yes,1,0.30898256355971704,0,1,0,1,1,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False
8565-CLBZW,-0.3408762181180675,0.8338334841644282,-0.05059675576550671,Yes,1,0.30898256355971704,0,1,1,0,0,0,0,0,1,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
9139-WQQDY,0.6771328748826912,1.1861344481996465,1.1744579134960558,Yes,1,0.7939756982044881,0,1,0,1,0,0,0,0,1,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False
0224-HJAPT,-1.1145631287986442,-0.5853411539774409,-0.9073298654221298,Yes,1,-0.661003705729825,1,0,1,0,1,0,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8086-OVPWV,-1.2367242199587352,0.5131066631323666,-0.9258816071498507,Yes,1,-0.661003705729825,1,1,1,0,1,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
9430-FRQOC,-1.1552834925186746,0.7424346491552913,-0.8551379261500878,Yes,1,0.30898256355971704,1,1,1,0,0,0,0,1,0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
7639-OPLNG,1.5322605130033284,0.4815325201292102,1.5230144783470858,No,0,1.7639619674940301,0,0,0,1,0,1,0,1,1,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3074-GQWYX,-1.1145631287986442,0.37019212111808014,-0.8479466445766788,Yes,1,-0.661003705729825,1,1,1,0,0,1,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1492-QGCLU,0.8400143297628127,0.6959043331506402,1.0307646369034598,No,0,1.7639619674940301,0,0,1,0,1,0,0,1,1,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
6845-RGTYS,0.5956921474426305,1.1296333501939984,0.9944111644096619,Yes,1,1.278968832849259,0,1,1,0,1,0,0,1,1,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
7328-OWMOM,-0.055833672077855064,-1.4843733310673135,-0.7458127989175263,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
4418-LZMSV,-0.7888002190384014,-0.09843463292876686,-0.6748485264584564,No,0,0.30898256355971704,0,0,1,0,0,1,0,1,0,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5155-AZQPB,-0.1779947632379461,-0.49394231896830415,-0.3836016227353915,No,0,-0.661003705729825,0,0,1,0,0,0,0,0,0,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
8861-HGGKB,-0.9109613101984924,0.720831288153132,-0.639223005780372,Yes,1,-0.176010571085054,0,1,1,0,1,0,0,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1087-GRUYI,0.22920887396235737,-1.4744025490663168,-0.6777603337213091,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
7065-YUNRY,-1.2774445836787656,-0.6468276429835875,-0.9857942474976384,Yes,1,-1.145996840374596,1,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
7694-VLBWQ,1.4100994218432374,1.3074456292117733,2.1005229188128767,Yes,1,1.278968832849259,0,1,0,1,1,0,0,0,1,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
2546-KZAAT,0.7992939660427822,0.35357415111641893,0.6995906790458232,No,0,0.7939756982044881,0,0,0,1,0,0,0,1,1,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False
0181-RITDD,1.2064976032430856,1.4420511862252297,2.005580354727133,No,0,1.7639619674940301,0,1,0,1,0,0,0,1,1,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
5989-PGKJB,-0.6666391278783103,0.7141841001524675,-0.4145506044761671,No,0,-0.176010571085054,0,1,1,0,1,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
4795-KTRTH,-1.1145631287986442,0.5396954151350245,-0.8418142020079434,Yes,1,-0.176010571085054,1,1,1,0,1,0,1,0,0,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8272-ONJLV,-0.8295205827584317,1.0282637331838649,-0.48341925807182023,No,0,0.30898256355971704,0,1,0,1,1,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True
