customerID,tenure,MonthlyCharges,TotalCharges,churn,ChurnFlag,ServicesCount,IsNewCustomer,HasFiber,IsMonthToMonth,IsLongTermContract,IsElectronicCheck,AutoPayment,SeniorWithNoDependents,TechSupportOrSecurity,StreamingBundle,gender_male,Partner_yes,Dependents_yes,PhoneService_yes,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaperlessBilling_yes,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,TenureBand_13-24,TenureBand_25-48,TenureBand_49+,TenureBand_7-12
3487-earat,1.5352465710042593,0.4041951645625585,1.3636914564449445,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
2672-tgeff,0.19522949147465682,0.8891280649652394,0.52031198902107,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
8184-wmofi,1.2103939456637496,0.31512585632533174,1.0342726130510038,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
6982-sshfk,-1.2666073225576369,-0.5755672260469394,-0.9569858622074161,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6092-qzvpp,0.1546229133070931,0.5724371912328766,0.3026714579297807,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False
4625-lamob,0.4794755386476028,-1.367294410377847,-0.5710279887534135,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
0392-bziuw,1.6164597273393868,1.4235439143886022,2.4247786832954947,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False
1038-zagbi,-0.819934962714436,-1.3870875899861195,-0.8739812774501947,yes,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
6549-nndyt,-0.7793283845468723,-1.0225631988670976,-0.8002542029763128,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3027-ztdho,-1.2666073225576369,0.9254155609137397,-0.9365932671401722,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
0422-ohqhq,-0.6981152282117449,-1.3623461154757786,-0.8442439437642246,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False
6916-hijse,1.3322136801664408,0.7588229658774441,1.469867407465386,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
2316-esmls,-0.819934962714436,-0.9466893437020524,-0.7775534350607983,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
9778-ogkqz,1.6164597273393868,0.9946916895426938,2.0627989161293496,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
7408-ofwxj,1.6164597273393868,0.9221166976456939,1.9410259912992365,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
6007-tctst,1.6164597273393868,1.7798211473375105,2.822187783210334,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
2252-nknsi,0.8043281639881125,0.7687195556815809,1.0228662054804247,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False
8713-igzso,-1.2260007443900731,-1.2204949949498245,-0.9490977375220647,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
7905-tvxta,-1.1041810098873819,0.08255599592812729,-0.8188316329881207,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
7695-pklcz,1.4540334146691318,-1.3639955471098015,-0.33826108220015766,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2382-bckqj,1.2103939456637496,1.263549045888398,1.8976413055298027,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
8374-uulrv,1.6164597273393868,0.7984093250939897,1.8510296596618165,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
2207-nhrjk,-1.2666073225576369,-0.36443997689203084,-0.9541174532309247,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3224-dfqnq,1.3728202583340043,0.8957257915013305,1.6668016112576276,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
5275-pmfut,1.6164597273393868,0.0974008806343319,1.1384541234549785,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
4795-uxvcj,-0.251442868368544,-1.3870875899861195,-0.7719286643334596,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
9777-iqhwp,1.291607101998877,1.0408757752953304,1.6326047979910183,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
9944-hkvvb,-1.1853941662225094,1.0969564508521026,-0.8391121808297204,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
4124-mmetb,-0.4138691810387989,1.0821115661458984,-0.03364949456384232,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False
3671-shrsp,-1.1447875880549456,0.6186212769855126,-0.8338459612244431,yes,,0.0,1,0,0,0,0,0,0,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0979-mozqi,1.2103939456637496,-0.7537058425213936,0.0707337008462919,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2732-isezx,-1.1041810098873819,-1.3639955471098015,-0.9301393469430663,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
3313-qknkb,1.0885742111610586,0.7819150087537624,1.301998254005249,yes,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
0323-xwwtn,-1.1853941662225094,-1.1693626142951201,-0.9225425450443898,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False
1937-otuky,1.6164597273393868,1.1992212121615118,2.1675630721066743,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
1573-lgxba,1.007361054825931,1.1777786009192162,1.5320760271430445,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
1764-vuumt,1.3728202583340043,-1.3821392950840516,-0.4080889132216216,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
5073-wxoyn,1.129180789328622,-0.36443997689203084,0.37996163417914824,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
4713-zburt,0.5200821168151665,1.2487041611821934,1.100178791174921,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
3050-gbush,-1.1853941662225094,-0.8922580997793026,-0.9258143240332005,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0207-mdknv,-0.6981152282117449,1.4268427776566475,-0.2675144639284114,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7876-aehig,0.7637215858205487,-0.055996261329781395,0.40219180374695696,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
7945-hlkea,1.129180789328622,0.09575144900030927,0.8335736224771173,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
9342-vnimq,0.032803178804401964,-0.23743374107228105,-0.23056128891095504,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
9851-kielu,-0.9011481190495634,1.59178594105892,-0.5092899674234608,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
3908-blsyf,-1.0635744317198181,0.7274837648310127,-0.7538890610047438,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3199-npkcn,1.413426836501568,1.6297228686414427,2.3897527205591182,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False
5170-ptrka,0.6825084294854213,-0.8592694670988481,-0.17821282508998598,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False
4661-njeux,-1.2666073225576369,-1.378840431816006,-0.967899261985161,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0048-lumls,0.19522949147465682,0.9683007833983304,0.47863042108142856,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
7549-mygpk,1.2510005238313133,1.2767444989605796,1.8087654461488258,yes,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
5898-igslp,-0.048409977530725457,0.9056223813054667,0.28835182249245234,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3804-rvtgv,0.7231150076529851,1.3856069868060792,1.2720816447582484,yes,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
9227-lunbg,-1.2666073225576369,-1.228742153119938,-0.9658600024784366,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7997-eassd,1.2510005238313133,0.6384144565937856,1.248417270702194,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False
0730-koave,-0.08901655569828917,1.0705655447077391,0.22412635275319825,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
8975-skgrx,1.575853149171823,1.7897177371416466,2.7478108348277153,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0678-rlhvp,0.8449347421556762,1.441687662362852,1.5698359421851389,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4315-murbd,-0.819934962714436,1.22231325503783,-0.474488099138373,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
2267-fpima,0.7231150076529851,1.0738644079757849,1.225918187792839,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1051-gejlj,-1.2260007443900731,-1.396984179790256,-0.964537845215835,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
9734-ywgex,-0.9417546972171271,1.202520075429557,-0.5629829979521601,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2719-bdaqo,-0.6169020718766174,1.0557206600015345,-0.24828716000786705,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
5285-mvehd,0.9667544766583673,1.4433370939968746,1.7430161341408104,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
0379-djqhr,1.413426836501568,0.6433627514958534,1.4427071599692327,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
5543-qdcry,-1.1447875880549456,-0.1797036338814857,-0.8716282857116666,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0297-rbcsg,-0.53568891554149,0.11554462860858176,-0.42478394984260703,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False
4694-phwfw,-0.9823612753846909,-1.3821392950840516,-0.9002899660314522,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0835-jkadz,1.575853149171823,1.6297228686414427,2.601521977026651,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False
3865-yiott,1.6164597273393868,1.459831410337102,2.5407251523921097,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
5993-bqhea,-0.819934962714436,-1.378840431816006,-0.8572190124938227,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
6024-ruggh,1.6164597273393868,-1.2089489735116656,-0.17063843263643821,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
4079-wwqqq,1.6164597273393868,0.12214235514467275,1.177760290210963,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
6103-bocou,-0.251442868368544,0.6219201402535584,0.005992813869074666,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
5149-tgwdz,-0.4544757592063626,1.4086990296823976,0.026788778948637758,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False
7471-wnsuf,1.129180789328622,-1.2435870378261427,-0.30195778109143767,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
8942-dbmhz,-0.819934962714436,-1.3656449787438243,-0.8624404132088423,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
4301-vvzka,-0.6575086500441811,0.4470803870471497,-0.4438095687569917,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
9199-pwqvc,1.2510005238313133,0.5889315075731039,1.1682138665860773,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
5393-hjzsm,-0.007803399363161748,0.47677015645955845,0.1006279006481639,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9625-qstye,-0.7793283845468723,0.636765024959763,-0.5500751575579487,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
0862-prcbs,1.4540334146691318,1.3823081235380341,2.178117920762358,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
8812-zrhfp,-0.08901655569828917,0.8116047781661716,0.1606403947031961,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
5146-cbvoe,-0.6575086500441811,0.437183797243013,-0.43329953899156604,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0454-okrct,0.032803178804401964,0.6186212769855126,0.21130815013950208,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5787-kxgiy,1.6164597273393868,-1.4035819063263468,-0.39208856939963016,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
4198-vfoea,-0.819934962714436,-0.9318444589958478,-0.7817215918547624,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
5709-lvoeq,-1.3072139007252006,0.6268684351556262,-0.3505526628533262,no,,0.0,1,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
6400-bwqkw,-1.0635744317198181,0.5674888963308082,-0.7821473713122105,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2692-aqcpf,1.3322136801664408,1.5241592440639882,2.213726529072084,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False
0347-ubkuz,-0.6981152282117449,-1.3837887267180742,-0.8332633156510932,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
0835-duuiq,-0.33265602470367145,-1.3458517991355514,-0.738650638317133,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0811-gsdtp,-0.7793283845468723,-1.0456552417434157,-0.8055876509169765,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7567-ecmcm,-0.33265602470367145,0.5938798024751717,-0.080059455425669,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
6115-ztbfq,1.6164597273393868,0.12049292351065012,1.2280694945252077,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
6353-brmma,0.88554132032324,1.393854144976193,1.553499456686215,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
6680-wkxrz,-1.1853941662225094,0.4140917543666952,-0.8801662843057544,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6231-wfgfh,-1.1447875880549456,-1.3639955471098015,-0.9421059906418667,no,,0.0,1,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
6169-ppetc,0.11401633513952938,-1.3639955471098015,-0.6365532063101402,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
8584-kmvxd,-0.9823612753846909,0.4536781135832402,-0.7368578827068258,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8467-wynsr,-0.4138691810387989,-0.22258885636607642,-0.4152375262177213,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0851-dfjkb,-0.6981152282117449,-0.09558262054632663,-0.5487978191856047,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
5382-soyzl,-0.4138691810387989,1.0969564508521026,-0.007632128769259789,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
9448-reevd,-1.2666073225576369,-0.565670636242803,-0.9568514055366432,yes,,0.0,1,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3261-cqxol,1.575853149171823,-1.200701815341552,-0.16416210299420367,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
8388-fynpz,-1.1447875880549456,-0.16815761244332658,-0.8670119400151256,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4002-bqwpq,-0.2920494465361077,0.6565582045680355,-0.06759980393403427,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5651-ylprd,-0.007803399363161748,0.8000587567280123,0.24386907391170592,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
4378-bzyfp,-0.6169020718766174,-1.3639955471098015,-0.8129379489192359,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
9117-shlzx,-1.2666073225576369,-0.5326820035623485,-0.9564032166340665,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4541-rmrlg,-1.0229678535522546,-1.4052313379603696,-0.9265538357224521,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
